status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
for_sale,3.0,2.0,0.14,San Lorenzo,Puerto Rico,754.0,2330.0,,240000.0
for_sale,3.0,2.0,0.33,Gurabo,Puerto Rico,794.0,1190.0,,204000.0
for_sale,3.0,2.0,32.156833929788604,Humacao,Puerto Rico,791.0,2060.0,,325000.0
for_sale,4.0,4.0,0.14,Caguas,Puerto Rico,727.0,3311.0,,675000.0
for_sale,3.0,2.0,0.1,Patillas,Puerto Rico,723.0,921.0,,79000.0
for_sale,3.0,2.0,0.08,Caguas,Puerto Rico,725.0,1150.0,,152000.0
for_sale,4.0,2.0,0.31,Cayey,Puerto Rico,737.0,3300.0,,475000.0
for_sale,4.0,3.0,0.19,Humacao,Puerto Rico,791.0,2183.0,,879000.0
for_sale,3.0,3.0,0.06,Humacao,Puerto Rico,791.0,2200.0,,575000.0
for_sale,4.0,4.0,0.31,Caguas,Puerto Rico,726.0,3947.0,,769000.0
for_sale,1.0,2.0,32.156833929788604,Humacao,Puerto Rico,791.0,1011.0,,350000.0
for_sale,2.0,2.0,32.156833929788604,Humacao,Puerto Rico,971.0,1141.0,,640000.0
for_sale,3.0,2.0,32.156833929788604,Humacao,Puerto Rico,791.0,1572.0,,405000.0
for_sale,3.0,3.0,32.156833929788604,Humacao,Puerto Rico,791.0,2127.0,,635000.0
for_sale,3.0,2.4875072723686458,0.46,Gurabo,Puerto Rico,778.0,2178.735693653475,,125000.0
for_sale,3.0,2.4875072723686458,0.68,Humacao,Puerto Rico,791.0,2178.735693653475,,350000.0
for_sale,5.0,2.0,0.09,Arroyo,Puerto Rico,714.0,1500.0,,85000.0
for_sale,3.0,1.0,0.17,Arroyo,Puerto Rico,714.0,870.0,,43000.0
for_sale,5.0,2.0,0.08,Arroyo,Puerto Rico,714.0,1393.0,,63900.0
for_sale,3.0,1.0,0.08,Arroyo,Puerto Rico,714.0,900.0,,66500.0
for_sale,4.0,1.0,0.09,Arroyo,Puerto Rico,714.0,900.0,,59100.0
for_sale,5.0,2.0,0.1,Guaynabo,Puerto Rico,965.0,1655.0,,59900.0
for_sale,6.0,2.0,0.05,Mayaguez,Puerto Rico,680.0,2178.735693653475,,65000.0
for_sale,3.0,2.0,0.09,Toa Alta,Puerto Rico,953.0,1000.0,,45000.0
for_sale,6.0,6.0,0.08,Bayamon,Puerto Rico,957.0,1811.0,,94900.0
for_sale,4.0,2.0,0.09,Guayama,Puerto Rico,784.0,852.0,,75000.0
for_sale,2.0,2.0,1.22,Naranjito,Puerto Rico,719.0,1500.0,,55000.0
for_sale,3.0,2.0,0.07,Yabucoa,Puerto Rico,767.0,849.0,,85000.0
for_sale,3.0,2.0,0.09,Guaynabo,Puerto Rico,969.0,1250.0,,195000.0
for_sale,3.0,2.0,0.04,Bayamon,Puerto Rico,956.0,1156.0,,110000.0
for_sale,3.0,2.0,0.1,Caguas,Puerto Rico,725.0,1086.0,,144900.0
for_sale,4.0,3.0,0.43,Gurabo,Puerto Rico,778.0,3171.0,,253000.0
for_sale,3.0,3.0,0.3,Toa Alta,Puerto Rico,953.0,2400.0,,270000.0
for_sale,3.0,2.4875072723686458,10.76,Vega Baja,Puerto Rico,693.0,2886.0,,249900.0
for_sale,3.0,2.0,0.33,Gurabo,Puerto Rico,794.0,1190.0,,204000.0
for_sale,3.0,1.0,0.06,Caguas,Puerto Rico,727.0,850.0,,150000.0
for_sale,4.0,2.0,0.1,Aguas Buenas,Puerto Rico,703.0,3138.0,,225000.0
for_sale,3.0,2.0,0.14,San Lorenzo,Puerto Rico,754.0,2330.0,,240000.0
for_sale,3.0,2.0,0.42,Gurabo,Puerto Rico,778.0,2000.0,,295000.0
for_sale,6.0,4.0,0.2,Naranjito,Puerto Rico,719.0,1880.0,,172000.0
for_sale,3.0,2.0,0.08,Caguas,Puerto Rico,725.0,1150.0,,152000.0
for_sale,3.0,1.0,0.1,Bayamon,Puerto Rico,956.0,1000.0,,149000.0
for_sale,6.0,4.0,0.37,Bayamon,Puerto Rico,956.0,2451.0,,240000.0
for_sale,3.0,1.0,0.08,Toa Alta,Puerto Rico,953.0,900.0,,149900.0
for_sale,3.0,2.0,32.156833929788604,Guaynabo,Puerto Rico,965.0,1500.0,,255000.0
for_sale,3.0,2.0,0.07,Bayamon,Puerto Rico,956.0,750.0,,104000.0
for_sale,4.0,3.0,0.05,San Juan,Puerto Rico,926.0,1312.0,,188000.0
for_sale,4.0,2.0,0.16,Guaynabo,Puerto Rico,927.0,2528.0,,550000.0
for_sale,4.0,2.0,0.1,San Juan,Puerto Rico,926.0,1321.0,,150000.0
for_sale,3.0,2.0,32.156833929788604,Guaynabo,Puerto Rico,969.0,1566.0,,189999.0
for_sale,3.0,1.0,0.09,Guaynabo,Puerto Rico,969.0,1000.0,,185000.0
for_sale,4.0,2.0,0.31,Cayey,Puerto Rico,737.0,3300.0,,475000.0
for_sale,7.0,6.0,1.08,San Juan,Puerto Rico,969.0,7246.0,,3200000.0
for_sale,7.0,4.0,0.5,Guaynabo,Puerto Rico,969.0,3673.0,,650000.0
for_sale,3.0,1.0,32.156833929788604,San Juan,Puerto Rico,926.0,889.0,,122900.0
for_sale,3.0,2.0,0.14,San Juan,Puerto Rico,921.0,1569.0,,350000.0
for_sale,2.0,1.0,0.1,Bayamon,Puerto Rico,956.0,730.0,,156000.0
for_sale,5.0,5.0,0.32,San Juan,Puerto Rico,927.0,6000.0,,2275000.0
for_sale,4.0,2.0,0.15,Guaynabo,Puerto Rico,966.0,2000.0,,650000.0
for_sale,3.0,2.0,32.156833929788604,Guaynabo,Puerto Rico,969.0,1551.0,,365000.0
for_sale,12.0,9.0,0.18,Bayamon,Puerto Rico,959.0,850.0,,450000.0
for_sale,4.0,3.0,0.16,Guaynabo,Puerto Rico,969.0,3540.0,,598000.0
for_sale,5.0,4.0,0.25,San Juan,Puerto Rico,926.0,3123.0,,2000000.0
for_sale,3.0,1.0,0.17,Juana Diaz,Puerto Rico,715.0,1080.0,,125000.0
for_sale,3.0,3.0,0.09,Ponce,Puerto Rico,715.0,4300.0,,499999.0
for_sale,3.0,2.4875072723686458,0.08,Ponce,Puerto Rico,715.0,2178.735693653475,,37000.0
for_sale,3.0,1.0,0.09,Salinas,Puerto Rico,751.0,870.0,,49900.0
for_sale,6.0,2.0,0.05,Mayaguez,Puerto Rico,680.0,2178.735693653475,,65000.0
for_sale,3.0,1.0,0.08,Coamo,Puerto Rico,769.0,1009.0,,57000.0
for_sale,2.0,1.0,0.15,Juana Diaz,Puerto Rico,795.0,748.0,,67000.0
for_sale,6.0,2.0,0.39,Coamo,Puerto Rico,725.0,2329.0,,115000.0
for_sale,3.0,2.0,0.54,Ponce,Puerto Rico,730.0,1106.0,,99000.0
for_sale,2.0,1.0,0.37,Ponce,Puerto Rico,731.0,803.0,,63000.0
for_sale,4.0,2.0,0.1,Ponce,Puerto Rico,731.0,1800.0,,145000.0
for_sale,3.0,2.0,0.18,Santa Isabel,Puerto Rico,757.0,1166.0,,59000.0
for_sale,3.0,1.0,0.83,Ponce,Puerto Rico,731.0,599.0,,84000.0
for_sale,2.0,1.0,0.09,Ponce,Puerto Rico,730.0,1092.0,,100000.0
for_sale,3.0,2.0,0.08,Juana Diaz,Puerto Rico,795.0,1045.0,,150000.0
for_sale,3.0,2.0,0.08,Ponce,Puerto Rico,728.0,1500.0,,85000.0
for_sale,3.0,2.0,0.08,Ponce,Puerto Rico,731.0,1050.0,,71600.0
for_sale,3.0,2.0,1.15,Coamo,Puerto Rico,765.0,1326.0,,167000.0
for_sale,3.0,1.0,0.05,Ponce,Puerto Rico,730.0,900.0,,110000.0
for_sale,3.0,2.0,0.08,Ponce,Puerto Rico,728.0,1500.0,,105000.0
for_sale,3.0,1.0,2.0,Coamo,Puerto Rico,769.0,1213.0,,189000.0
for_sale,3.0,2.0,32.156833929788604,Ponce,Puerto Rico,716.0,1148.0,,115000.0
for_sale,3.0,1.0,0.08,Santa Isabel,Puerto Rico,757.0,683.0,,67000.0
for_sale,3.0,2.0,32.156833929788604,Ponce,Puerto Rico,716.0,1235.0,,145000.0
for_sale,5.0,5.0,0.74,Ponce,Puerto Rico,731.0,2677.0,,649000.0
for_sale,3.0,1.0,0.18,Santa Isabel,Puerto Rico,757.0,1020.0,,75000.0
for_sale,3.0,3.0,0.31,Ponce,Puerto Rico,731.0,3806.0,,380000.0
for_sale,4.0,3.0,0.3,Ponce,Puerto Rico,730.0,3000.0,,425000.0
for_sale,6.0,3.0,1.75,Villalba,Puerto Rico,766.0,1943.0,,189000.0
for_sale,1.0,1.0,0.1,Ponce,Puerto Rico,730.0,850.0,,220000.0
for_sale,4.0,2.0,0.11,Guayanilla,Puerto Rico,656.0,1300.0,,93000.0
for_sale,3.0,1.0,0.08,Penuelas,Puerto Rico,624.0,917.0,,74500.0
for_sale,4.0,2.0,3.08,Santa Isabel,Puerto Rico,757.0,2886.0,,495000.0
for_sale,3.0,2.0,32.156833929788604,Ponce,Puerto Rico,716.0,1296.0,,145000.0
for_sale,5.0,4.0,0.12,Ponce,Puerto Rico,717.0,1600.0,,225000.0
for_sale,5.0,3.0,0.49,Penuelas,Puerto Rico,624.0,2500.0,,799000.0
for_sale,5.0,3.0,0.39,Ponce,Puerto Rico,716.0,3100.0,,310000.0
for_sale,3.0,2.0,32.156833929788604,Ponce,Puerto Rico,716.0,1275.0,,114900.0
for_sale,1.0,1.0,32.156833929788604,Ponce,Puerto Rico,717.0,800.0,,80000.0
for_sale,4.0,2.0,0.06,Ponce,Puerto Rico,728.0,2268.0,,335000.0
for_sale,4.0,2.0,0.09,Ponce,Puerto Rico,728.0,2710.0,,225000.0
for_sale,5.0,3.0,0.16,Ponce,Puerto Rico,730.0,3100.0,,555000.0
for_sale,6.0,6.0,0.94,Penuelas,Puerto Rico,624.0,9297.0,,3900000.0
for_sale,3.0,2.4875072723686458,18.82,Santa Isabel,Puerto Rico,757.0,2178.735693653475,,405000.0
for_sale,3.0,2.4875072723686458,18.82,Santa Isabel,Puerto Rico,757.0,2178.735693653475,,405000.0
for_sale,3.0,2.0,0.05,Ponce,Puerto Rico,716.0,860.0,,126300.0
for_sale,2.0,1.0,0.05,Ponce,Puerto Rico,716.0,714.0,,42000.0
for_sale,3.0,1.0,0.04,Ponce,Puerto Rico,716.0,1025.0,,65000.0
for_sale,5.0,3.0,0.32,Naguabo,Puerto Rico,716.0,1604.0,,150000.0
for_sale,3.0,2.0,32.156833929788604,Ponce,Puerto Rico,716.0,1148.0,,115000.0
for_sale,3.0,2.0,32.156833929788604,Ponce,Puerto Rico,716.0,1235.0,,145000.0
for_sale,3.0,2.0,32.156833929788604,Ponce,Puerto Rico,716.0,1296.0,,145000.0
for_sale,5.0,3.0,0.39,Ponce,Puerto Rico,716.0,3100.0,,310000.0
for_sale,3.0,2.0,32.156833929788604,Ponce,Puerto Rico,716.0,1275.0,,114900.0
for_sale,4.0,3.0,32.156833929788604,Ponce,Puerto Rico,716.0,3611.0,,859000.0
for_sale,3.0,2.4875072723686458,0.81,Ponce,Puerto Rico,716.0,2178.735693653475,,225000.0
for_sale,2.0,2.0,102.07,Ponce,Puerto Rico,717.0,2178.735693653475,,150000.0
for_sale,3.0,3.0,32.156833929788604,Ponce,Puerto Rico,717.0,2178.735693653475,,250000.0
for_sale,5.0,4.0,0.12,Ponce,Puerto Rico,717.0,1600.0,,225000.0
for_sale,8.0,10.0,0.14,Ponce,Puerto Rico,717.0,6154.0,,875000.0
for_sale,6.0,5.0,0.27,Ponce,Puerto Rico,717.0,3953.0,,349900.0
for_sale,3.0,1.0,0.01,Ponce,Puerto Rico,717.0,822.0,,168000.0
for_sale,3.0,3.0,2.89,Ponce,Puerto Rico,717.0,2400.0,,220000.0
for_sale,3.0,2.4875072723686458,6.0,Ponce,Puerto Rico,717.0,2178.735693653475,,89000.0
for_sale,1.0,1.0,32.156833929788604,Ponce,Puerto Rico,717.0,800.0,,80000.0
for_sale,3.0,2.4875072723686458,0.6,Ponce,Puerto Rico,717.0,2178.735693653475,,103000.0
for_sale,3.0,2.4875072723686458,1.81,Ponce,Puerto Rico,717.0,2178.735693653475,,750000.0
for_sale,3.0,2.4875072723686458,0.86,Ponce,Puerto Rico,717.0,2178.735693653475,,190000.0
for_sale,3.0,2.0,0.07,Naguabo,Puerto Rico,718.0,890.0,,79000.0
for_sale,3.0,1.0,0.06,Naguabo,Puerto Rico,718.0,2723.0,,70000.0
for_sale,10.0,5.0,0.12,Naguabo,Puerto Rico,718.0,1582.0,,75000.0
for_sale,2.0,1.0,0.13,Naguabo,Puerto Rico,718.0,741.0,,51700.0
for_sale,3.0,2.0,1.03,Naguabo,Puerto Rico,718.0,1977.0,,135450.0
for_sale,3.0,2.0,0.06,Naguabo,Puerto Rico,718.0,1019.0,,40000.0
for_sale,3.0,2.0,1.09,Naguabo,Puerto Rico,718.0,2229.0,,385000.0
for_sale,4.0,2.0,0.25,Naguabo,Puerto Rico,718.0,3600.0,,499950.0
for_sale,4.0,4.0,0.49,Naguabo,Puerto Rico,718.0,1631.0,,499000.0
for_sale,3.0,2.0,0.52,Naguabo,Puerto Rico,718.0,2300.0,,550000.0
for_sale,3.0,2.4875072723686458,30.4,Naguabo,Puerto Rico,718.0,2178.735693653475,,300000.0
for_sale,3.0,2.4875072723686458,0.17,Naguabo,Puerto Rico,718.0,2178.735693653475,,50000.0
for_sale,2.0,1.0,40.8,Naguabo,Puerto Rico,718.0,900.0,,1500000.0
for_sale,3.0,2.4875072723686458,53.0,Naguabo,Puerto Rico,718.0,2178.735693653475,,1600000.0
for_sale,3.0,2.4875072723686458,194.22,Naguabo,Puerto Rico,718.0,2178.735693653475,,3000000.0
for_sale,2.0,2.0,1.22,Naranjito,Puerto Rico,719.0,1500.0,,55000.0
for_sale,3.0,2.0,0.46,Naranjito,Puerto Rico,719.0,1318.0,,50000.0
for_sale,2.0,1.0,0.97,Naranjito,Puerto Rico,719.0,1500.0,,55000.0
for_sale,6.0,4.0,0.2,Naranjito,Puerto Rico,719.0,1880.0,,172000.0
for_sale,6.0,6.0,1.07,Naranjito,Puerto Rico,719.0,1830.0,,220000.0
for_sale,3.0,2.0,0.13,Naranjito,Puerto Rico,719.0,981.0,,62000.0
for_sale,2.0,1.0,0.23,Naranjito,Puerto Rico,719.0,620.0,,70000.0
for_sale,2.0,1.0,0.23,Naranjito,Puerto Rico,719.0,620.0,,70000.0
for_sale,3.0,2.4875072723686458,2.57,Naranjito,Puerto Rico,719.0,2178.735693653475,,75000.0
for_sale,3.0,2.4875072723686458,22.57,Naranjito,Puerto Rico,719.0,2178.735693653475,,250000.0
for_sale,3.0,2.0,0.09,Toa Alta,Puerto Rico,953.0,1000.0,,45000.0
for_sale,6.0,6.0,0.08,Bayamon,Puerto Rico,957.0,1811.0,,94900.0
for_sale,5.0,3.0,0.07,San Juan,Puerto Rico,921.0,2100.0,,189000.0
for_sale,5.0,3.0,0.07,Manati,Puerto Rico,674.0,1700.0,,185000.0
for_sale,6.0,3.0,0.08,Toa Alta,Puerto Rico,953.0,1382.0,,120000.0
for_sale,3.0,2.0,0.09,Guaynabo,Puerto Rico,969.0,1250.0,,195000.0
for_sale,4.0,3.0,0.43,Gurabo,Puerto Rico,778.0,3171.0,,253000.0
for_sale,3.0,2.0,32.156833929788604,Toa Baja,Puerto Rico,949.0,2572.0,,128000.0
for_sale,3.0,1.0,0.06,Caguas,Puerto Rico,727.0,850.0,,150000.0
for_sale,3.0,2.0,0.14,San Lorenzo,Puerto Rico,754.0,2330.0,,240000.0
for_sale,3.0,1.0,0.08,Toa Alta,Puerto Rico,953.0,900.0,,149900.0
for_sale,3.0,2.0,0.09,Gurabo,Puerto Rico,778.0,2100.0,,260000.0
for_sale,3.0,1.0,0.2,Ciales,Puerto Rico,639.0,2040.0,,50000.0
for_sale,6.0,4.0,0.37,Bayamon,Puerto Rico,956.0,2451.0,,240000.0
for_sale,2.0,1.0,32.156833929788604,Toa Baja,Puerto Rico,949.0,900.0,,77000.0
for_sale,4.0,2.0,0.1,Aguas Buenas,Puerto Rico,703.0,3138.0,,225000.0
for_sale,3.0,2.0,32.156833929788604,San Juan,Puerto Rico,924.0,1105.0,,94000.0
for_sale,2.0,2.0,32.156833929788604,Guaynabo,Puerto Rico,966.0,709.0,,135000.0
for_sale,3.0,3.0,0.19,Dorado,Puerto Rico,646.0,3500.0,,2000000.0
for_sale,7.0,5.0,0.08,San Juan,Puerto Rico,920.0,2000.0,,210000.0
for_sale,4.0,4.0,0.24,Dorado,Puerto Rico,646.0,2500.0,,3500000.0
for_sale,3.0,2.0,0.07,Bayamon,Puerto Rico,956.0,750.0,,104000.0
for_sale,4.0,2.0,0.16,Guaynabo,Puerto Rico,927.0,2528.0,,550000.0
for_sale,3.0,2.0,32.156833929788604,San Juan,Puerto Rico,926.0,1340.0,,175000.0
for_sale,4.0,2.0,0.03,Toa Baja,Puerto Rico,949.0,1111.0,,125000.0
for_sale,4.0,2.0,3.08,Santa Isabel,Puerto Rico,757.0,2886.0,,495000.0
for_sale,3.0,1.0,32.156833929788604,San Juan,Puerto Rico,921.0,673.0,,135000.0
for_sale,5.0,5.0,0.32,San Juan,Puerto Rico,927.0,6000.0,,2275000.0
for_sale,3.0,2.0,0.14,San Juan,Puerto Rico,921.0,1569.0,,350000.0
for_sale,2.0,1.0,32.156833929788604,San Juan,Puerto Rico,901.0,565.0,,280000.0
for_sale,3.0,2.0,32.156833929788604,Vega Alta,Puerto Rico,692.0,2096.0,,625000.0
for_sale,4.0,2.0,0.15,Guaynabo,Puerto Rico,966.0,2000.0,,650000.0
for_sale,1.0,1.0,32.156833929788604,San Juan,Puerto Rico,920.0,596.0,,125000.0
for_sale,3.0,2.0,32.156833929788604,Guaynabo,Puerto Rico,969.0,1551.0,,365000.0
for_sale,3.0,1.0,32.156833929788604,San Juan,Puerto Rico,926.0,557.0,,325000.0
for_sale,4.0,3.0,0.14,Dorado,Puerto Rico,646.0,3500.0,,1100000.0
for_sale,4.0,3.0,0.16,Guaynabo,Puerto Rico,969.0,3540.0,,598000.0
for_sale,3.0,2.0,32.156833929788604,San Juan,Puerto Rico,907.0,2000.0,,3700000.0
for_sale,5.0,4.0,0.25,San Juan,Puerto Rico,926.0,3123.0,,2000000.0
for_sale,1.0,1.0,32.156833929788604,San Juan,Puerto Rico,901.0,1300.0,,636000.0
for_sale,2.0,2.0,32.156833929788604,San Juan,Puerto Rico,911.0,1780.0,,3300000.0
for_sale,2.0,3.0,32.156833929788604,San Juan,Puerto Rico,912.0,1600.0,,1200000.0
for_sale,3.0,1.0,32.156833929788604,Vega Baja,Puerto Rico,693.0,748.0,,82000.0
for_sale,4.0,2.0,0.36,Vega Baja,Puerto Rico,693.0,2178.735693653475,,62000.0
for_sale,4.0,4.0,0.2,Hatillo,Puerto Rico,685.0,1760.0,,144900.0
for_sale,3.0,1.0,0.04,Camuy,Puerto Rico,627.0,1460.0,,69500.0
for_sale,3.0,2.0,0.1,Aguada,Puerto Rico,602.0,600.0,,95000.0
for_sale,3.0,2.0,0.12,Rincon,Puerto Rico,677.0,2000.0,,295000.0
for_sale,4.0,2.0,0.2,Isabela,Puerto Rico,662.0,1933.0,,195000.0
for_sale,3.0,2.0,0.28,Aguadilla,Puerto Rico,603.0,2000.0,,195000.0
for_sale,3.0,2.0,0.15,Anasco,Puerto Rico,610.0,1687.0,,149900.0
for_sale,3.0,2.0,32.156833929788604,Canovanas,Puerto Rico,729.0,1200.0,2020-02-28,76900.0
for_sale,3.0,2.4875072723686458,0.32,Isabela,Puerto Rico,662.0,2178.735693653475,,55000.0
for_sale,4.0,3.0,0.22,Camuy,Puerto Rico,678.0,900.0,,245000.0
for_sale,3.0,2.0,0.19,Isabela,Puerto Rico,662.0,1800.0,,195000.0
for_sale,3.0,2.0,0.22,Aguadilla,Puerto Rico,603.0,2070.0,,215000.0
for_sale,3.0,2.0,0.22,Aguadilla,Puerto Rico,603.0,1900.0,,215000.0
for_sale,3.0,2.4875072723686458,0.24,Aguada,Puerto Rico,602.0,2178.735693653475,,39500.0
for_sale,3.0,2.4875072723686458,1.07,Lares,Puerto Rico,669.0,2178.735693653475,,25000.0
for_sale,3.0,2.4875072723686458,0.21,Aguada,Puerto Rico,602.0,2178.735693653475,,58000.0
for_sale,3.0,2.4875072723686458,0.14,Moca,Puerto Rico,676.0,2178.735693653475,,28000.0
for_sale,3.0,2.4875072723686458,87.41,Mayaguez,Puerto Rico,680.0,2178.735693653475,,290000.0
for_sale,3.0,2.4875072723686458,0.25,Rincon,Puerto Rico,677.0,2178.735693653475,,50000.0
for_sale,3.0,2.4875072723686458,0.62,Rincon,Puerto Rico,677.0,2178.735693653475,,78000.0
for_sale,3.0,2.4875072723686458,6.77,Rincon,Puerto Rico,677.0,2178.735693653475,,275000.0
for_sale,3.0,2.4875072723686458,2.64,Aguada,Puerto Rico,602.0,2178.735693653475,,649000.0
for_sale,3.0,2.4875072723686458,0.47,Camuy,Puerto Rico,627.0,2178.735693653475,,105000.0
for_sale,3.0,2.4875072723686458,0.28,Aguadilla,Puerto Rico,603.0,2178.735693653475,,65000.0
for_sale,3.0,2.4875072723686458,4.22,Lares,Puerto Rico,669.0,2178.735693653475,,325000.0
for_sale,3.0,2.4875072723686458,0.22,Quebradillas,Puerto Rico,678.0,2178.735693653475,,89000.0
for_sale,3.0,2.4875072723686458,0.22,Aguada,Puerto Rico,676.0,2178.735693653475,,49000.0
for_sale,3.0,2.4875072723686458,0.28,Aguada,Puerto Rico,602.0,2178.735693653475,,65500.0
for_sale,3.0,2.4875072723686458,0.52,Rincon,Puerto Rico,677.0,2178.735693653475,,208799.0
for_sale,3.0,2.4875072723686458,0.54,Rincon,Puerto Rico,677.0,2178.735693653475,,219300.0
for_sale,3.0,2.4875072723686458,47.0,Rincon,Puerto Rico,677.0,2178.735693653475,,2000000.0
for_sale,3.0,2.4875072723686458,0.28,Aguada,Puerto Rico,602.0,2178.735693653475,,67500.0
for_sale,3.0,2.4875072723686458,26.1,Isabela,Puerto Rico,662.0,2178.735693653475,,9000000.0
for_sale,3.0,2.4875072723686458,2.52,Camuy,Puerto Rico,627.0,2178.735693653475,,145000.0
for_sale,3.0,2.4875072723686458,5.64,Quebradillas,Puerto Rico,678.0,2178.735693653475,,1900000.0
for_sale,3.0,2.4875072723686458,247.57,Isabela,Puerto Rico,603.0,2178.735693653475,,8000000.0
for_sale,7.0,3.0,0.37,Rincon,Puerto Rico,677.0,2178.735693653475,,180000.0
for_sale,3.0,1.0,0.38,Camuy,Puerto Rico,627.0,900.0,,74000.0
for_sale,4.0,2.0,0.15,Lares,Puerto Rico,669.0,1597.0,,81000.0
for_sale,3.0,2.0,0.05,Aguadilla,Puerto Rico,603.0,1184.0,,63000.0
for_sale,4.0,2.0,0.12,Aguadilla,Puerto Rico,605.0,1800.0,,210000.0
for_sale,5.0,5.0,0.62,Aguadilla,Puerto Rico,603.0,8460.0,,850000.0
for_sale,3.0,3.0,2.91,Moca,Puerto Rico,676.0,2485.0,,265000.0
for_sale,3.0,2.0,0.22,San Sebastian,Puerto Rico,685.0,1134.0,,121000.0
for_sale,3.0,2.0,0.13,Aguadilla,Puerto Rico,605.0,1123.0,,113000.0
for_sale,3.0,1.0,0.11,Lares,Puerto Rico,669.0,870.0,,99000.0
for_sale,3.0,3.0,0.13,Camuy,Puerto Rico,627.0,1300.0,,168100.0
for_sale,4.0,3.0,0.4,Mayaguez,Puerto Rico,682.0,2711.0,,425000.0
for_sale,5.0,3.0,0.11,Anasco,Puerto Rico,610.0,2327.0,,165000.0
for_sale,3.0,3.0,0.26,Hatillo,Puerto Rico,659.0,3227.0,,319000.0
for_sale,7.0,3.0,0.1,Mayaguez,Puerto Rico,680.0,1000.0,,219000.0
for_sale,3.0,2.0,0.25,San Sebastian,Puerto Rico,685.0,875.0,,115000.0
for_sale,3.0,2.0,0.13,Aguada,Puerto Rico,602.0,1380.0,,249000.0
for_sale,4.0,2.0,0.09,Trujillo Alto,Puerto Rico,976.0,1700.0,,299000.0
for_sale,6.0,3.0,0.07,Hatillo,Puerto Rico,659.0,1819.0,,135000.0
for_sale,3.0,2.4875072723686458,0.36,Isabela,Puerto Rico,662.0,2178.735693653475,,47000.0
for_sale,3.0,2.0,0.15,Aguadilla,Puerto Rico,603.0,2280.0,,290000.0
for_sale,3.0,2.4875072723686458,0.17,Isabela,Puerto Rico,662.0,2178.735693653475,,60000.0
for_sale,1.0,1.0,32.156833929788604,Rincon,Puerto Rico,677.0,568.0,,115000.0
for_sale,3.0,2.4875072723686458,0.13,Aguadilla,Puerto Rico,603.0,2178.735693653475,,31179.0
for_sale,3.0,2.4875072723686458,2.43,Aguadilla,Puerto Rico,603.0,2178.735693653475,,739500.0
for_sale,3.0,2.4875072723686458,0.18,Aguadilla,Puerto Rico,603.0,2178.735693653475,,44720.0
for_sale,3.0,2.4875072723686458,1.94,Anasco,Puerto Rico,680.0,2178.735693653475,,115000.0
for_sale,3.0,2.4875072723686458,0.21,Hatillo,Puerto Rico,659.0,2178.735693653475,,50000.0
for_sale,3.0,2.4875072723686458,0.25,Hatillo,Puerto Rico,659.0,2178.735693653475,,50000.0
for_sale,3.0,2.4875072723686458,1.6,Rincon,Puerto Rico,677.0,2178.735693653475,,430000.0
for_sale,3.0,2.4875072723686458,9.43,Camuy,Puerto Rico,627.0,2178.735693653475,,305000.0
for_sale,3.0,2.4875072723686458,1.46,Aguada,Puerto Rico,602.0,2178.735693653475,,150000.0
for_sale,3.0,2.4875072723686458,2.91,Hatillo,Puerto Rico,659.0,2178.735693653475,,110000.0
for_sale,3.0,2.4875072723686458,0.75,Rincon,Puerto Rico,677.0,2178.735693653475,,75000.0
for_sale,3.0,2.4875072723686458,0.55,Camuy,Puerto Rico,627.0,2178.735693653475,,90000.0
for_sale,3.0,2.4875072723686458,0.58,Rincon,Puerto Rico,677.0,2178.735693653475,,104200.0
for_sale,3.0,2.4875072723686458,0.97,Quebradillas,Puerto Rico,678.0,2178.735693653475,,150000.0
for_sale,3.0,2.4875072723686458,0.4,Aguadilla,Puerto Rico,603.0,2178.735693653475,,75000.0
for_sale,3.0,2.4875072723686458,0.67,Camuy,Puerto Rico,627.0,2178.735693653475,,85000.0
for_sale,3.0,2.4875072723686458,0.49,Aguadilla,Puerto Rico,603.0,2178.735693653475,,200000.0
for_sale,3.0,2.4875072723686458,0.22,Aguadilla,Puerto Rico,603.0,2178.735693653475,,125000.0
for_sale,3.0,2.4875072723686458,0.43,Rincon,Puerto Rico,677.0,2178.735693653475,,1450000.0
for_sale,5.0,3.0,0.16,Isabela,Puerto Rico,662.0,1886.0,,69900.0
for_sale,3.0,1.0,0.08,Isabela,Puerto Rico,662.0,939.0,,65000.0
for_sale,4.0,2.0,0.04,Mayaguez,Puerto Rico,680.0,960.0,,59000.0
for_sale,6.0,3.0,0.13,Mayaguez,Puerto Rico,680.0,2110.0,,77000.0
for_sale,3.0,1.0,0.74,Lares,Puerto Rico,669.0,2500.0,,132000.0
for_sale,4.0,2.0,0.89,Aguadilla,Puerto Rico,603.0,1408.0,,99000.0
for_sale,2.0,1.0,32.156833929788604,Mayaguez,Puerto Rico,680.0,900.0,,29000.0
for_sale,3.0,1.0,0.12,Hatillo,Puerto Rico,659.0,930.0,,85000.0
for_sale,3.0,1.0,0.04,Mayaguez,Puerto Rico,680.0,975.0,,60150.0
for_sale,3.0,1.0,0.27,Lares,Puerto Rico,669.0,1070.0,,95000.0
for_sale,7.0,5.0,0.04,Mayaguez,Puerto Rico,680.0,2178.735693653475,,229500.0
for_sale,3.0,1.0,0.1,Camuy,Puerto Rico,627.0,800.0,,110000.0
